mp_id,full_name,club,mandate_status,district_number,body_name,from_date,to_date,role,url
015,Paweł Bejda,PSL-TD,aktywny,11,Polsko-Wietnamska Grupa Parlamentarna,08-03-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&478&PL
017,Sylwia Bielawska,KO,aktywny,2,Polsko-Chińska Grupa Parlamentarna,09-05-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&496&PL
017,Sylwia Bielawska,KO,aktywny,2,Polsko-Duńska Grupa Parlamentarna,09-05-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&508&PL
017,Sylwia Bielawska,KO,aktywny,2,Polsko-Grecka Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&457&PL
017,Sylwia Bielawska,KO,aktywny,2,Polsko-Japońska Grupa Parlamentarna,07-03-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&470&PL
017,Sylwia Bielawska,KO,aktywny,2,Polsko-Litewska Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&458&PL
017,Sylwia Bielawska,KO,aktywny,2,Polsko-Maltańska Grupa Parlamentarna,11-04-2024,,przewodnicząca,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&492&PL
017,Sylwia Bielawska,KO,aktywny,2,Polsko-Tajwański Zespół Parlamentarny,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&456&PL
017,Sylwia Bielawska,KO,aktywny,2,Polsko-Ukraińska Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&460&PL
017,Sylwia Bielawska,KO,aktywny,2,Polsko-Włoska Grupa Parlamentarna,09-05-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&497&PL
019,Paweł Bliźniuk,KO,aktywny,9,Polsko-Belgijska Grupa Parlamentarna,22-05-2025,,wiceprzewodniczący,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&526&PL
019,Paweł Bliźniuk,KO,aktywny,9,Polsko-Brytyjska Grupa Parlamentarna,07-03-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&473&PL
019,Paweł Bliźniuk,KO,aktywny,9,Polsko-Chińska Grupa Parlamentarna,09-05-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&496&PL
019,Paweł Bliźniuk,KO,aktywny,9,Polsko-Francuska Grupa Parlamentarna,07-03-2024,,przewodniczący,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&475&PL
019,Paweł Bliźniuk,KO,aktywny,9,Polsko-Norweska Grupa Parlamentarna,09-05-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&507&PL
019,Paweł Bliźniuk,KO,aktywny,9,Polsko-Szwedzka Grupa Parlamentarna,09-05-2024,,przewodniczący,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&505&PL
019,Paweł Bliźniuk,KO,aktywny,9,Zespół Parlamentarny Polska-USA,07-03-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&463&PL
020,Mariusz Błaszczak,PiS,aktywny,20,Grupa Parlamentarna Polska-Republika Korei,08-03-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&481&PL
020,Mariusz Błaszczak,PiS,aktywny,20,Polsko-Brytyjska Grupa Parlamentarna,07-03-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&473&PL
020,Mariusz Błaszczak,PiS,aktywny,20,Polsko-Kanadyjska Grupa Parlamentarna,08-03-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&485&PL
020,Mariusz Błaszczak,PiS,aktywny,20,Polsko-Litewska Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&458&PL
020,Mariusz Błaszczak,PiS,aktywny,20,Polsko-Rumuńska Grupa Parlamentarna,13-06-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&514&PL
020,Mariusz Błaszczak,PiS,aktywny,20,Polsko-Turecka Grupa Parlamentarna,09-05-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&501&PL
020,Mariusz Błaszczak,PiS,aktywny,20,Polsko-Ukraińska Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&460&PL
020,Mariusz Błaszczak,PiS,aktywny,20,Polsko-Węgierska Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&461&PL
020,Mariusz Błaszczak,PiS,aktywny,20,Zespół Parlamentarny Polska-USA,07-03-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&463&PL
021,Mateusz Bochenek,KO,aktywny,32,Grupa Parlamentarna Polska-Zjednoczone Emiraty Arabskie,25-04-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&477&PL
021,Mateusz Bochenek,KO,aktywny,32,Polsko-Azerbejdżańska Grupa Parlamentarna,24-06-2025,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&502&PL
021,Mateusz Bochenek,KO,aktywny,32,Polsko-Gruzińska Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&459&PL
021,Mateusz Bochenek,KO,aktywny,32,Polsko-Jordańska Grupa Parlamentarna,03-06-2025,,wiceprzewodniczący,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&525&PL
021,Mateusz Bochenek,KO,aktywny,32,Polsko-Libańska Grupa Parlamentarna,03-06-2025,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&531&PL
021,Mateusz Bochenek,KO,aktywny,32,Polsko-Litewska Grupa Parlamentarna,20-02-2025,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&458&PL
021,Mateusz Bochenek,KO,aktywny,32,Polsko-Mołdawska Grupa Parlamentarna,07-03-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&468&PL
021,Mateusz Bochenek,KO,aktywny,32,Polsko-Palestyńska Grupa Parlamentarna,20-02-2025,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&476&PL
021,Mateusz Bochenek,KO,aktywny,32,Polsko-Saudyjska Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&452&PL
021,Mateusz Bochenek,KO,aktywny,32,Polsko-Ukraińska Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&460&PL
023,Izabela Bodnar,niez.,aktywny,3,Delegacja Sejmu i Senatu RP do Wymiaru Parlamentarnego Inicjatywy Środkowoeuropejskiej,25-01-2024,,przedstawiciel,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADDEL&NrKadencji=10&Deleg=87
023,Izabela Bodnar,niez.,aktywny,3,Polsko-Hiszpańska Grupa Parlamentarna,07-03-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&464&PL
023,Izabela Bodnar,niez.,aktywny,3,Zespół Parlamentarny Polska-USA,07-03-2024,,wiceprzewodnicząca,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&463&PL
027,Joanna Borowiak,PiS,aktywny,5,Polsko-Francuska Grupa Parlamentarna,07-03-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&475&PL
027,Joanna Borowiak,PiS,aktywny,5,Polsko-Gruzińska Grupa Parlamentarna,22-02-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&459&PL
027,Joanna Borowiak,PiS,aktywny,5,Polsko-Kazachstańska Grupa Parlamentarna,11-07-2024,,,https://www.sejm.gov.pl/SQL2.nsf/skladgr?OpenAgent&523&PL
