mp_id,full_name,club,mandate_status,district_number,body_name,from_date,to_date,role,url
182,Iwona Maria Kozłowska,KO,aktywny,4,Parlamentarny Zespół ds. Chorób Płuc,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=937
182,Iwona Maria Kozłowska,KO,aktywny,4,Parlamentarny Zespół ds. Chorób Reumatycznych,16-04-2025,,wiceprzewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1178
182,Iwona Maria Kozłowska,KO,aktywny,4,Parlamentarny Zespół ds. Chorób Rzadkich,06-05-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=968
182,Iwona Maria Kozłowska,KO,aktywny,4,Parlamentarny Zespół ds. dzieci chorych na dystrofię mięśniową Duchenne'a,22-05-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1184
182,Iwona Maria Kozłowska,KO,aktywny,4,Parlamentarny Zespół ds. Onkologii,13-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=913
182,Iwona Maria Kozłowska,KO,aktywny,4,Parlamentarny Zespół ds. Osób Głuchych i z Niedosłuchem,21-11-2023,,przewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=935
182,Iwona Maria Kozłowska,KO,aktywny,4,Parlamentarny Zespół ds. SMA,21-11-2023,,przewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=936
182,Iwona Maria Kozłowska,KO,aktywny,4,Parlamentarny Zespół Ziemi Bydgoskiej,07-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1015
183,Stefan Krajewski,PSL-TD,aktywny,24,Parlamentarny Zespół Absolwentów Szkoły Liderów im. Zbigniewa Pełczyńskiego,24-04-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1086
183,Stefan Krajewski,PSL-TD,aktywny,24,Podlaski Zespół Parlamentarny,29-11-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=994
183,Stefan Krajewski,PSL-TD,aktywny,24,Poselski Zespół Strażaków,12-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=882
184,Wiesław Krajewski,PiS,aktywny,15,Parlamentarny Zespół ds. leczenia chorób neurologicznych,23-05-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1111
184,Wiesław Krajewski,PiS,aktywny,15,"Parlamentarny Zespół ds. rozwiązywania problemów Polski ""Powiatowo-gminnej""",06-03-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=975
184,Wiesław Krajewski,PiS,aktywny,15,Parlamentarny Zespół ds. Rozwoju OZE i transformacji energetycznej,29-11-2023,04-04-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=985
184,Wiesław Krajewski,PiS,aktywny,15,Parlamentarny Zespół Sportowy,13-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=915
186,Iwona Małgorzata Krawczyk,KO,aktywny,1,Dolnośląski Zespół Parlamentarny,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=950
186,Iwona Małgorzata Krawczyk,KO,aktywny,1,Karkonoski Zespół Parlamentarny,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=957
186,Iwona Małgorzata Krawczyk,KO,aktywny,1,Parlamentarny Zespół ds. Infrastruktury Sportowej,28-11-2023,,przewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=984
186,Iwona Małgorzata Krawczyk,KO,aktywny,1,Parlamentarny Zespół ds. Polsko-Czeskiej Współpracy Transgranicznej,16-01-2024,,przewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1046
186,Iwona Małgorzata Krawczyk,KO,aktywny,1,Parlamentarny Zespół ds. Rozwoju i Wsparcia Ratowniczych Służb Górskich w Polsce,08-05-2025,,przewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1180
186,Iwona Małgorzata Krawczyk,KO,aktywny,1,Parlamentarny Zespół ds. Transplantacji,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=964
186,Iwona Małgorzata Krawczyk,KO,aktywny,1,Parlamentarny Zespół na rzecz wspierania rozwoju uzdrowisk i gmin uzdrowiskowych,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=956
186,Iwona Małgorzata Krawczyk,KO,aktywny,1,Parlamentarny Zespół Samorządowy,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=992
187,Michał Krawczyk,KO,aktywny,6,Lubelski Zespół Parlamentarny,07-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1016
187,Michał Krawczyk,KO,aktywny,6,Parlamentarny Zespół ds. Leczenia Żywieniowego,19-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1063
187,Michał Krawczyk,KO,aktywny,6,"Parlamentarny Zespół ds. Obrony Lubelskiego Węgla ""Bogdanka""",28-01-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1171
187,Michał Krawczyk,KO,aktywny,6,Parlamentarny Zespół ds. wspomagania rozwoju dzieci w wieku do lat trzech,15-11-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=891
187,Michał Krawczyk,KO,aktywny,6,Parlamentarny Zespół ds. Zdrowia Psychicznego Dzieci i Młodzieży,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=997
188,Robert Kropiwnicki,KO,aktywny,1,Dolnośląski Zespół Parlamentarny,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=950
188,Robert Kropiwnicki,KO,aktywny,1,Parlamentarny Zespół ds. Transplantacji,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=964
189,Piotr Król,PiS,aktywny,4,"Parlamentarny Zespół ds. budowy drogi ekspresowej VIA POMERANIA (Ustka, Słupsk, Chojnice, Tuchola/Sępólno Krajeńskie, Bydgoszcz, Inowrocław, Konin, Kalisz)",21-11-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1147
189,Piotr Król,PiS,aktywny,4,Parlamentarny Zespół ds. Wspierania Rozwoju Społecznego Budownictwa Mieszkaniowego,21-11-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=967
189,Piotr Król,PiS,aktywny,4,Parlamentarny Zespół Ziemi Bydgoskiej,07-12-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1015
190,Wojciech Król,KO,aktywny,31,Parlamentarny Zespół ds. Województwa Śląskiego,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=959
190,Wojciech Król,KO,aktywny,31,Parlamentarny Zespół ds. Wspierania Twórców i Promocji Polskiej Muzyki,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=966
191,Anna Krupka,PiS,aktywny,33,Parlamentarny Zespół ds. Dzieci z Przepukliną Oponowo-Rdzeniową,07-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1024
191,Anna Krupka,PiS,aktywny,33,Parlamentarny Zespół ds. Miast Polskich,20-12-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1163
191,Anna Krupka,PiS,aktywny,33,Parlamentarny Zespół ds. Rozwoju Regionu Świętokrzyskiego,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=941
191,Anna Krupka,PiS,aktywny,33,Parlamentarny Zespół ds. Stwardnienia Rozsianego,07-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1027
191,Anna Krupka,PiS,aktywny,33,Parlamentarny Zespół TAK dla budowy drogi ekspresowej S74,22-02-2024,,wiceprzewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1073
192,Andrzej Kryj,PiS,aktywny,33,Parlamentarny Zespół ds. Dziedzictwa Świętego Jana Pawła II,14-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=907
192,Andrzej Kryj,PiS,aktywny,33,Parlamentarny Zespół ds. Modernizacji Budowy Dworców,20-03-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1176
192,Andrzej Kryj,PiS,aktywny,33,Parlamentarny Zespół ds. Policji,25-01-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1066
192,Andrzej Kryj,PiS,aktywny,33,"Parlamentarny Zespół ds. rozwiązywania problemów Polski ""Powiatowo-gminnej""",28-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=975
192,Andrzej Kryj,PiS,aktywny,33,Parlamentarny Zespół ds. Rozwoju Przemysłu Cementowego w Polsce,11-12-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1048
192,Andrzej Kryj,PiS,aktywny,33,Parlamentarny Zespół ds. Rozwoju Regionu Świętokrzyskiego,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=941
192,Andrzej Kryj,PiS,aktywny,33,Parlamentarny Zespół ds. Szpitali Samorządowych,26-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1055
192,Andrzej Kryj,PiS,aktywny,33,Parlamentarny Zespół ds. Światowego Dziedzictwa UNESCO i Pomników Historii,20-03-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1019
192,Andrzej Kryj,PiS,aktywny,33,Parlamentarny Zespół Sportowy,13-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=915
192,Andrzej Kryj,PiS,aktywny,33,Parlamentarny Zespół TAK dla budowy drogi ekspresowej S74,22-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1073
192,Andrzej Kryj,PiS,aktywny,33,Poselski Zespół Strażaków,12-12-2023,21-03-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=882
193,Mariusz Krystian,PiS,aktywny,12,"Parlamentarny Zespół ds. Lecznictwa Uzdrowiskowego, Mundurowej Służby Zdrowia, Rehabilitacji i Gmin Uzdrowiskowych",06-12-2023,13-06-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=980
193,Mariusz Krystian,PiS,aktywny,12,Parlamentarny Zespół ds. Modernizacji Budowy Dworców,20-03-2025,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1176
193,Mariusz Krystian,PiS,aktywny,12,"Parlamentarny Zespół ds. rozwiązywania problemów Polski ""Powiatowo-gminnej""",06-03-2024,13-06-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=975
193,Mariusz Krystian,PiS,aktywny,12,Parlamentarny Zespół ds. Rozwoju Małopolski,30-11-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1009
193,Mariusz Krystian,PiS,aktywny,12,"Parlamentarny Zespół ds. Wspierania Honorowych Dawców Krwi i Polskiego Czerwonego Krzyża oraz Promocji Krwiodawstwa, Dawstwa Szpiku Kostnego i Transplantologii",28-11-2023,06-03-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=979
193,Mariusz Krystian,PiS,aktywny,12,Parlamentarny Zespół na rzecz Katolickiej Nauki Społecznej,23-11-2023,13-06-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=970
193,Mariusz Krystian,PiS,aktywny,12,Poselski Zespół Strażaków,06-03-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=882
194,Marek Krząkała,KO,aktywny,30,Parlamentarny Zespół ds. Depenalizacji Marihuany,25-09-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1130
194,Marek Krząkała,KO,aktywny,30,Parlamentarny Zespół ds. Wspierania Hodowców Psów Rasowych,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=889
194,Marek Krząkała,KO,aktywny,30,Parlamentarny Zespół ds. Żywności Prozdrowotnej i Żywienia,24-01-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1172
194,Marek Krząkała,KO,aktywny,30,Poselski Zespół Strażaków,12-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=882
195,Adam Krzemiński,KO,aktywny,16,Parlamentarny Zespół ds. Armenii,26-04-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1090
195,Adam Krzemiński,KO,aktywny,16,Parlamentarny Zespół ds. Rad Seniorów,21-03-2024,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1076
195,Adam Krzemiński,KO,aktywny,16,Parlamentarny Zespół ds. Uniwersytetów Trzeciego Wieku,21-11-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1014
196,Henryka Krzywonos-Strycharska,KO,aktywny,26,Kaszubski Zespół Parlamentarny (Senat RP),,,,"https://www.senat.gov.pl/sklad/zespoly/parlamentarny,264,kaszubski-zespol-parlamentarny.html"
196,Henryka Krzywonos-Strycharska,KO,aktywny,26,Parlamentarny Zespół ds. Chorób Płuc,21-11-2023,,przewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=937
196,Henryka Krzywonos-Strycharska,KO,aktywny,26,Parlamentarny Zespół ds. Osób Głuchych i z Niedosłuchem,21-11-2023,,wiceprzewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=935
196,Henryka Krzywonos-Strycharska,KO,aktywny,26,Parlamentarny Zespół ds. pracowników Warsztatów Terapii Zajęciowej,11-06-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1187
196,Henryka Krzywonos-Strycharska,KO,aktywny,26,Parlamentarny Zespół ds. Zdrowia Psychicznego Dzieci i Młodzieży,29-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=997
196,Henryka Krzywonos-Strycharska,KO,aktywny,26,Parlamentarny Zespół Przyjaciół Harcerstwa,14-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=895
197,Krzysztof Kubów,PiS,aktywny,1,Parlamentarny Zespół ds. Energii i Wodoru,11-04-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1007
197,Krzysztof Kubów,PiS,aktywny,1,Parlamentarny Zespół Sportowy,26-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=915
198,Anita Kucharska-Dziedzic,Lewica,aktywny,8,Lubuski Zespół Parlamentarny,29-11-2023,,wiceprzewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=983
198,Anita Kucharska-Dziedzic,Lewica,aktywny,8,Parlamentarny Zespół do spraw Równouprawnienia Społeczności LGBT+,13-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=888
198,Anita Kucharska-Dziedzic,Lewica,aktywny,8,Parlamentarny Zespół ds. Depenalizacji Marihuany,25-09-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1130
198,Anita Kucharska-Dziedzic,Lewica,aktywny,8,Parlamentarny Zespół ds. Organizacji Pozarządowych i Społeczeństwa Obywatelskiego,30-11-2023,,sekretarz,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=999
198,Anita Kucharska-Dziedzic,Lewica,aktywny,8,Parlamentarny Zespół ds. Reformy Prawa Rodzinnego,30-11-2023,,przewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1003
198,Anita Kucharska-Dziedzic,Lewica,aktywny,8,Parlamentarny Zespół ds. Renaturyzacji Odry,16-11-2023,,współprzewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=922
198,Anita Kucharska-Dziedzic,Lewica,aktywny,8,Parlamentarny Zespół ds. Samorządności Kobiet,01-10-2024,,wiceprzewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1132
198,Anita Kucharska-Dziedzic,Lewica,aktywny,8,Parlamentarny Zespół ds. ustawowego uregulowania zawodu psychologa i psychoterapeuty,29-11-2023,,wiceprzewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1000
198,Anita Kucharska-Dziedzic,Lewica,aktywny,8,Parlamentarny Zespół ds. Wdrażania w Polsce Zmiany Definicji Zgwałcenia,29-11-2024,,współprzewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1149
198,Anita Kucharska-Dziedzic,Lewica,aktywny,8,Parlamentarny Zespół ds. Zapobiegania Zakażeniom HIV i Zwalczania Aids,30-11-2023,,przewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=998
198,Anita Kucharska-Dziedzic,Lewica,aktywny,8,Parlamentarny Zespół Praw Dziecka,13-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=916
198,Anita Kucharska-Dziedzic,Lewica,aktywny,8,Parlamentarny Zespół Praw Kobiet,13-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=896
199,Marek Kuchciński,PiS,aktywny,22,Parlamentarny Zespół ds. Europy Karpat,14-11-2023,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=905
199,Marek Kuchciński,PiS,aktywny,22,Parlamentarny Zespół ds. Ratownictwa Górskiego,14-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=903
199,Marek Kuchciński,PiS,aktywny,22,"Parlamentarny Zespół ds. Reparacji, Odszkodowania i Zadośćuczynienia Należnych Polsce od Niemiec oraz Oszacowania Wysokości Odszkodowań Należnych Polsce od Rosji za Szkody Wyrządzone w trakcie II Wojny Światowej",15-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=918
199,Marek Kuchciński,PiS,aktywny,22,Parlamentarny Zespół ds. Rozwoju Podkarpacia,14-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=904
199,Marek Kuchciński,PiS,aktywny,22,Parlamentarny Zespół ds. Rozwoju Polski Wschodniej,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=945
199,Marek Kuchciński,PiS,aktywny,22,Parlamentarny Zespół ds. Trójmorza,30-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1004
199,Marek Kuchciński,PiS,aktywny,22,Parlamentarny Zespół TAK dla budowy drogi ekspresowej S74,22-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1073
200,Paweł Kukiz,Republikanie,aktywny,21,Parlamentarny Zespół ds. ustawy o ochronie zabytków i opiece nad zabytkami,10-06-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1102
200,Paweł Kukiz,Republikanie,aktywny,21,Parlamentarny Zespół ds. Kresów Rzeczypospolitej Polskiej,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1023
200,Paweł Kukiz,Republikanie,aktywny,21,"Parlamentarny Zespół ds. Ochrony Zwierząt, Praw Właścicieli Zwierząt oraz Rozwoju Polskiego Rolnictwa",21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=926
200,Paweł Kukiz,Republikanie,aktywny,21,Parlamentarny Zespół ds. Trójmorza,30-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1004
200,Paweł Kukiz,Republikanie,aktywny,21,Parlamentarny Zespół ds. Wspierania Pszczelarstwa,05-12-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=928
200,Paweł Kukiz,Republikanie,aktywny,21,"Parlamentarny Zespół ""Tak dla rozwoju. CPK - Atom - Porty""",25-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1051
201,Marcin Kulasek,Lewica,aktywny,35,Warmińsko-Mazurski Zespół Parlamentarny,21-11-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=963
202,Maria Kurowska,PiS,aktywny,22,Parlamentarny Zespół Członków i Sympatyków Ruchu Światło-Życie i Akcji Katolickiej,28-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=976
202,Maria Kurowska,PiS,aktywny,22,Parlamentarny Zespół ds. Kresów Rzeczypospolitej Polskiej,11-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1023
202,Maria Kurowska,PiS,aktywny,22,Parlamentarny Zespół ds. Rozbudowy Uniwersyteckiego Szpitala Klinicznego w Rzeszowie,06-02-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1173
202,Maria Kurowska,PiS,aktywny,22,Parlamentarny Zespół ds. Rozwoju Kół Gospodyń Wiejskich,14-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=912
202,Maria Kurowska,PiS,aktywny,22,Parlamentarny Zespół ds. Rozwoju Podkarpacia,14-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=904
202,Maria Kurowska,PiS,aktywny,22,Parlamentarny Zespół na rzecz Katolickiej Nauki Społecznej,23-11-2023,,wiceprzewodnicząca,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=970
202,Maria Kurowska,PiS,aktywny,22,Parlamentarny Zespół Przeciwdziałania Bezprawiu - Bezpieczna Polska,23-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1068
202,Maria Kurowska,PiS,aktywny,22,Poselski Zespół Strażaków,22-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=882
203,Władysław Kurowski,PiS,aktywny,12,Parlamentarny Zespół Członków i Sympatyków Ruchu Światło-Życie i Akcji Katolickiej,28-11-2023,,skarbnik,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=976
203,Władysław Kurowski,PiS,aktywny,12,Parlamentarny Zespół ds. Dziedzictwa Świętego Jana Pawła II,21-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=907
203,Władysław Kurowski,PiS,aktywny,12,"Parlamentarny Zespół ds. Lecznictwa Uzdrowiskowego, Mundurowej Służby Zdrowia, Rehabilitacji i Gmin Uzdrowiskowych",28-11-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=980
203,Władysław Kurowski,PiS,aktywny,12,"Parlamentarny Zespół ds. rozwiązywania problemów Polski ""Powiatowo-gminnej""",28-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=975
203,Władysław Kurowski,PiS,aktywny,12,Parlamentarny Zespół ds. Rozwoju Małopolski,30-11-2023,,wiceprzewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=1009
203,Władysław Kurowski,PiS,aktywny,12,"Parlamentarny Zespół ds. Wspierania Honorowych Dawców Krwi i Polskiego Czerwonego Krzyża oraz Promocji Krwiodawstwa, Dawstwa Szpiku Kostnego i Transplantologii",28-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=979
203,Władysław Kurowski,PiS,aktywny,12,Parlamentarny Zespół na rzecz Życia i Rodziny,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=954
203,Władysław Kurowski,PiS,aktywny,12,Poselski Zespół Strażaków,12-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=882
204,Zbigniew Krzysztof Kuźmiuk,PiS,aktywny,17,Parlamentarny Zespół ds. Seniorów,22-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=974
204,Zbigniew Krzysztof Kuźmiuk,PiS,aktywny,17,Parlamentarny Zespół na rzecz Katolickiej Nauki Społecznej,23-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADZESP&Zesp=970
