mp_id,full_name,club,mandate_status,district_number,body_name,from_date,to_date,role,url
001,Andrzej Adamczyk,PiS,aktywny,13,,,,,
002,Piotr Adamowicz,KO,aktywny,25,"Komisja Kultury, Dziedzictwa Narodowego i Środków Przekazu",21-11-2023,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=KSP
002,Piotr Adamowicz,KO,aktywny,25,Podkomisja stała do spraw mediów i polityki audiowizualnej,08-03-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=KSP01S
002,Piotr Adamowicz,KO,aktywny,25,Komisja Łączności z Polakami za Granicą,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=LPG
003,Adam Andruszkiewicz,PiS,wygasl,24,"Komisja Cyfryzacji, Innowacyjności i Nowoczesnych Technologii",19-12-2023,07-08-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=CNT
003,Adam Andruszkiewicz,PiS,wygasl,24,Komisja Łączności z Polakami za Granicą,19-12-2023,07-08-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=LPG
004,Waldemar Andzel,PiS,aktywny,32,Komisja do Spraw Służb Specjalnych,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=KSS
004,Waldemar Andzel,PiS,aktywny,32,Komisja Obrony Narodowej,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=OBN
004,Waldemar Andzel,PiS,aktywny,32,Podkomisja stała do spraw współpracy z zagranicą i NATO,21-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=OBN02S
004,Waldemar Andzel,PiS,aktywny,32,Podkomisja stała do spraw społecznych w wojsku,21-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=OBN03S
004,Waldemar Andzel,PiS,aktywny,32,Podkomisja stała do spraw polskiego przemysłu obronnego oraz modernizacji technicznej Sił Zbrojnych RP,21-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=OBN04S
004,Waldemar Andzel,PiS,aktywny,32,Komisja Polityki Społecznej i Rodziny,21-11-2023,29-11-2023,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=PSR
005,Dorota Arciszewska-Mielewczyk,PiS,aktywny,26,Komisja Gospodarki Morskiej i Żeglugi Śródlądowej,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=GMZ
005,Dorota Arciszewska-Mielewczyk,PiS,aktywny,26,Komisja Łączności z Polakami za Granicą,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=LPG
006,Jan Krzysztof Ardanowski,Republikanie,aktywny,5,Komisja Rolnictwa i Rozwoju Wsi,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=RRW
006,Jan Krzysztof Ardanowski,Republikanie,aktywny,5,Podkomisja stała do spraw monitoringu Wspólnej Polityki Rolnej Unii Europejskiej i akcesji nowych państw do Unii Europejskiej ze szczególnym uwzględnieniem Ukrainy,09-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=RRW01S
006,Jan Krzysztof Ardanowski,Republikanie,aktywny,5,Podkomisja stała do spraw biogospodarki i innowacyjności w rolnictwie,09-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=RRW02S
006,Jan Krzysztof Ardanowski,Republikanie,aktywny,5,Podkomisja stała do spraw monitorowania programu zwiększania wykorzystania polskiego białka roślinnego w paszach,09-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=RRW05S
007,Iwona Ewa Arent,PiS,aktywny,35,"Komisja do Spraw Energii, Klimatu i Aktywów Państwowych",21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=ESK
007,Iwona Ewa Arent,PiS,aktywny,35,"Podkomisja stała do spraw transformacji energetycznej, odnawialnych źródeł energii i energetyki jądrowej",08-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=ESK03S
007,Iwona Ewa Arent,PiS,aktywny,35,Komisja Odpowiedzialności Konstytucyjnej,21-11-2023,,zastępca przewodniczącego,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=ODK
007,Iwona Ewa Arent,PiS,aktywny,35,Komisja Ustawodawcza,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=UST
007,Iwona Ewa Arent,PiS,aktywny,35,Komisja Nadzwyczajna do spraw ochrony zwierząt,18-10-2024,09-05-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMND&NrKadencji=10&KodKom=NOZ
008,Bartosz Arłukowicz,KO,wygasl,40,Komisja do Spraw Unii Europejskiej,21-11-2023,10-06-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=SUE
008,Bartosz Arłukowicz,KO,wygasl,40,Komisja Zdrowia,21-11-2023,10-06-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=ZDR
009,Marek Ast,PiS,aktywny,8,Komisja Odpowiedzialności Konstytucyjnej,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=ODK
009,Marek Ast,PiS,aktywny,8,Komisja Sprawiedliwości i Praw Człowieka,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=SPC
009,Marek Ast,PiS,aktywny,8,Komisja Ustawodawcza,21-11-2023,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=UST
009,Marek Ast,PiS,aktywny,8,Komisja Nadzwyczajna do spraw zmian w kodyfikacjach,28-11-2023,20-12-2023,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMND&NrKadencji=10&KodKom=NKK
010,Urszula Augustyn,KO,aktywny,15,Komisja do Spraw Petycji,21-11-2023,,zastępca przewodniczącego,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=PET
010,Urszula Augustyn,KO,aktywny,15,"Komisja Kultury, Dziedzictwa Narodowego i Środków Przekazu",21-11-2023,,zastępca przewodniczącego,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=KSP
010,Urszula Augustyn,KO,aktywny,15,Podkomisja stała do spraw czytelnictwa i prawa autorskiego,08-03-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=KSP02S
010,Urszula Augustyn,KO,aktywny,15,Podkomisja stała do spraw edukacji artystycznej i kulturalnej dzieci i młodzieży,08-03-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=KSP03S
011,Piotr Babinetz,PiS,aktywny,22,"Komisja Kultury, Dziedzictwa Narodowego i Środków Przekazu",21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=KSP
011,Piotr Babinetz,PiS,aktywny,22,Komisja do Spraw Kontroli Państwowej,20-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=KOP
011,Piotr Babinetz,PiS,aktywny,22,Komisja Nadzwyczajna do spraw ochrony zwierząt,18-10-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMND&NrKadencji=10&KodKom=NOZ
012,Ryszard Bartosik,PiS,aktywny,37,Komisja Rolnictwa i Rozwoju Wsi,19-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=RRW
012,Ryszard Bartosik,PiS,aktywny,37,Podkomisja stała do spraw monitoringu Wspólnej Polityki Rolnej Unii Europejskiej i akcesji nowych państw do Unii Europejskiej ze szczególnym uwzględnieniem Ukrainy,09-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=RRW01S
012,Ryszard Bartosik,PiS,aktywny,37,Komisja Samorządu Terytorialnego i Polityki Regionalnej,19-12-2023,25-01-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=STR
012,Ryszard Bartosik,PiS,aktywny,37,Komisja Nadzwyczajna do spraw zmian w kodyfikacjach,06-03-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMND&NrKadencji=10&KodKom=NKK
012,Ryszard Bartosik,PiS,aktywny,37,Podkomisja stała do spraw nowelizacji prawa wyborczego,19-03-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=NKK04S
013,Władysław Bartoszewski,PSL-TD,aktywny,19,Komisja do Spraw Unii Europejskiej,21-11-2023,19-12-2023,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=SUE
013,Władysław Bartoszewski,PSL-TD,aktywny,19,Komisja Łączności z Polakami za Granicą,21-11-2023,19-12-2023,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=LPG
013,Władysław Bartoszewski,PSL-TD,aktywny,19,Komisja Spraw Zagranicznych,21-11-2023,19-12-2023,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=SZA
014,Barbara Bartuś,PiS,aktywny,14,"Komisja Regulaminowa, Spraw Poselskich i Immunitetowych",14-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=RSP
014,Barbara Bartuś,PiS,aktywny,14,Podkomisja nadzwyczajna do rozpatrzenia poselskich projektów ustaw o zmianie ustawy o ograniczeniu prowadzenia działalności gospodarczej przez osoby pełniące funkcje publiczne oraz niektórych innych ustaw (druki nr 155 i 156),06-03-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=STR02N
014,Barbara Bartuś,PiS,aktywny,14,Komisja Ustawodawcza,21-11-2023,,zastępca przewodniczącego,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=UST
014,Barbara Bartuś,PiS,aktywny,14,Komisja Nadzwyczajna do spraw zmian w kodyfikacjach,28-11-2023,,zastępca przewodniczącego,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMND&NrKadencji=10&KodKom=NKK
014,Barbara Bartuś,PiS,aktywny,14,Podkomisja stała do spraw nowelizacji prawa cywilnego,25-01-2024,11-07-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=NKK02S
014,Barbara Bartuś,PiS,aktywny,14,Podkomisja stała do spraw nowelizacji Kodeksu pracy oraz Kodeksu postępowania administracyjnego,25-01-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=NKK03S
015,Paweł Bejda,PSL-TD,aktywny,11,Komisja Odpowiedzialności Konstytucyjnej,21-11-2023,13-12-2023,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=ODK
016,Konrad Berkowicz,Konfederacja,aktywny,13,Komisja Edukacji i Nauki,21-11-2023,25-01-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=ENM
016,Konrad Berkowicz,Konfederacja,aktywny,13,Komisja Etyki Poselskiej,21-11-2023,18-03-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=EPS
016,Konrad Berkowicz,Konfederacja,aktywny,13,Komisja Polityki Senioralnej,29-11-2023,,zastępca przewodniczącego,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=PSN
016,Konrad Berkowicz,Konfederacja,aktywny,13,Komisja do Spraw Unii Europejskiej,24-07-2024,06-11-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=SUE
016,Konrad Berkowicz,Konfederacja,aktywny,13,Komisja do Spraw Unii Europejskiej,06-11-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=SUE
017,Sylwia Bielawska,KO,aktywny,2,Komisja Edukacji i Nauki,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=ENM
017,Sylwia Bielawska,KO,aktywny,2,Podkomisja stała do spraw nauki i szkolnictwa wyższego,07-03-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=ENM01S
017,Sylwia Bielawska,KO,aktywny,2,Podkomisja nadzwyczajna do rozpatrzenia obywatelskiego projektu ustawy o zmianie ustawy Karta Nauczyciela (druk nr 28),13-09-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=ENM01N
017,Sylwia Bielawska,KO,aktywny,2,Komisja Polityki Społecznej i Rodziny,21-11-2023,12-07-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=PSR
017,Sylwia Bielawska,KO,aktywny,2,Podkomisja stała do spraw współpracy z organizacjami pozarządowymi,19-03-2024,12-07-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=PSR02S
017,Sylwia Bielawska,KO,aktywny,2,"Podkomisja nadzwyczajna do rozpatrzenia senackiego projektu ustawy o zmianie ustawy o zaopatrzeniu emerytalnym funkcjonariuszy Policji, Agencji Bezpieczeństwa Wewnętrznego, Agencji Wywiadu, Służby Kontrwywiadu Wojskowego, Służby Wywiadu Wojskowego, Centralnego Biura Antykorupcyjnego, Straży Granicznej, Straży Marszałkowskiej, Służby Ochrony Państwa, Państwowej Straży Pożarnej, Służby Celno-Skarbowej i Służby Więziennej oraz ich rodzin (druk nr 232)",20-03-2024,12-07-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=FPB01N
017,Sylwia Bielawska,KO,aktywny,2,Komisja Sprawiedliwości i Praw Człowieka,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=SPC
017,Sylwia Bielawska,KO,aktywny,2,Komisja Nadzwyczajna do rozpatrzenia projektów ustaw dotyczących prawa do przerywania ciąży,12-04-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMND&NrKadencji=10&KodKom=NPC
017,Sylwia Bielawska,KO,aktywny,2,Komisja Finansów Publicznych,18-10-2024,06-11-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=FPB
018,Marek Biernacki,PSL-TD,aktywny,26,Komisja do Spraw Służb Specjalnych,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=KSS
018,Marek Biernacki,PSL-TD,aktywny,26,Komisja Gospodarki i Rozwoju,21-11-2023,24-01-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=GOR
018,Marek Biernacki,PSL-TD,aktywny,26,"Komisja Kultury, Dziedzictwa Narodowego i Środków Przekazu",20-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=KSP
018,Marek Biernacki,PSL-TD,aktywny,26,Podkomisja stała do spraw czytelnictwa i prawa autorskiego,08-03-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=KSP02S
019,Paweł Bliźniuk,KO,aktywny,9,"Komisja Cyfryzacji, Innowacyjności i Nowoczesnych Technologii",21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=CNT
019,Paweł Bliźniuk,KO,aktywny,9,Podkomisja stała do spraw sztucznej inteligencji i przejrzystości algorytmów,25-01-2024,,zastępca przewodniczącego,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=CNT01S
019,Paweł Bliźniuk,KO,aktywny,9,Podkomisja nadzwyczajna do rozpatrzenia rządowych projektów ustaw: Prawo komunikacji elektronicznej (druk nr 423) oraz Przepisy wprowadzające ustawę - Prawo komunikacji elektronicznej (druk nr 424),14-06-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=CNT01N
019,Paweł Bliźniuk,KO,aktywny,9,Komisja Infrastruktury,21-11-2023,22-02-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=INF
019,Paweł Bliźniuk,KO,aktywny,9,Komisja Finansów Publicznych,22-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=FPB
019,Paweł Bliźniuk,KO,aktywny,9,Komisja Nadzwyczajna do rozpatrzenia projektów ustaw dotyczących prawa do przerywania ciąży,12-04-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMND&NrKadencji=10&KodKom=NPC
019,Paweł Bliźniuk,KO,aktywny,9,Komisja Spraw Zagranicznych,18-10-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=SZA
019,Paweł Bliźniuk,KO,aktywny,9,Komisja Nadzwyczajna do rozpatrzenia projektów ustaw dotyczących rynku pracy oraz cudzoziemców przebywających na terytorium Rzeczypospolitej Polskiej,24-01-2025,08-05-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMND&NrKadencji=10&KodKom=NZC
020,Mariusz Błaszczak,PiS,aktywny,20,Komisja Obrony Narodowej,19-12-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=OBN
020,Mariusz Błaszczak,PiS,aktywny,20,Podkomisja stała do spraw współpracy z zagranicą i NATO,21-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=OBN02S
020,Mariusz Błaszczak,PiS,aktywny,20,Podkomisja stała do spraw polskiego przemysłu obronnego oraz modernizacji technicznej Sił Zbrojnych RP,21-02-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=OBN04S
021,Mateusz Bochenek,KO,aktywny,32,Komisja Administracji i Spraw Wewnętrznych,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=ASW
021,Mateusz Bochenek,KO,aktywny,32,"Podkomisja stała do spraw modernizacji i rozwoju Policji, Straży Granicznej, Państwowej Straży Pożarnej i Służby Ochrony Państwa",06-03-2024,,zastępca przewodniczącego,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=ASW01S
021,Mateusz Bochenek,KO,aktywny,32,Podkomisja stała do spraw rozwoju i promocji Ochotniczych Straży Pożarnych,06-03-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=ASW03S
021,Mateusz Bochenek,KO,aktywny,32,Podkomisja nadzwyczajna do rozpatrzenia rządowego projektu ustawy o ochronie ludności i obronie cywilnej (druk nr 664),01-10-2024,29-10-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=ASW01N
021,Mateusz Bochenek,KO,aktywny,32,Komisja Sprawiedliwości i Praw Człowieka,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=SPC
021,Mateusz Bochenek,KO,aktywny,32,Komisja Ustawodawcza,16-01-2024,,zastępca przewodniczącego,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=UST
021,Mateusz Bochenek,KO,aktywny,32,Komisja Nadzwyczajna do rozpatrzenia projektów ustaw dotyczących rynku pracy oraz cudzoziemców przebywających na terytorium Rzeczypospolitej Polskiej,24-01-2025,08-05-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMND&NrKadencji=10&KodKom=NZC
021,Mateusz Bochenek,KO,aktywny,32,"Komisja Śledcza do zbadania legalności, prawidłowości oraz celowości czynności operacyjno-rozpoznawczych podejmowanych m.in. z wykorzystaniem oprogramowania Pegasus przez członków Rady Ministrów, służby specjalne, Policję, organy kontroli skarbowej oraz celno-skarbowej, organy powołane do ścigania przestępstw i prokuraturę w okresie od dnia 16 listopada 2015 r. do dnia 20 listopada 2023 r.",25-06-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMSL&NrKadencji=10&KodKom=SKPG
022,Rafał Bochenek,PiS,aktywny,12,Komisja do Spraw Petycji,21-11-2023,,przewodniczący,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=PET
022,Rafał Bochenek,PiS,aktywny,12,Komisja do Spraw Unii Europejskiej,21-11-2023,06-11-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=SUE
022,Rafał Bochenek,PiS,aktywny,12,Komisja do Spraw Unii Europejskiej,06-11-2024,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=SUE
023,Izabela Bodnar,niez.,aktywny,3,Komisja do Spraw Kontroli Państwowej,21-11-2023,10-10-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=KOP
023,Izabela Bodnar,niez.,aktywny,3,Komisja Gospodarki i Rozwoju,21-11-2023,09-07-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=GOR
023,Izabela Bodnar,niez.,aktywny,3,Podkomisja stała do spraw przedsiębiorczości,26-01-2024,09-07-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=GOR01S
023,Izabela Bodnar,niez.,aktywny,3,"Komisja Ochrony Środowiska, Zasobów Naturalnych i Leśnictwa",20-12-2023,10-10-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=OSZ
023,Izabela Bodnar,niez.,aktywny,3,Podkomisja stała do spraw wdrażania Europejskiego Zielonego Ładu,06-03-2024,10-10-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADPODKOMST&NrKadencji=10&KodPodKom=OSZ03S
023,Izabela Bodnar,niez.,aktywny,3,Komisja do Spraw Kontroli Państwowej,08-11-2024,09-07-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=KOP
023,Izabela Bodnar,niez.,aktywny,3,Komisja do Spraw Petycji,08-11-2024,09-07-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=PET
023,Izabela Bodnar,niez.,aktywny,3,Komisja Spraw Zagranicznych,23-07-2025,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=SZA
024,Jacek Bogucki,PiS,aktywny,24,Komisja Mniejszości Narodowych i Etnicznych,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=MNE
024,Jacek Bogucki,PiS,aktywny,24,Komisja Rolnictwa i Rozwoju Wsi,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=RRW
024,Jacek Bogucki,PiS,aktywny,24,Komisja Zdrowia,21-11-2023,,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=ZDR
025,Zbigniew Bogucki,PiS,wygasl,41,Komisja Administracji i Spraw Wewnętrznych,21-11-2023,07-08-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=ASW
025,Zbigniew Bogucki,PiS,wygasl,41,Komisja Sprawiedliwości i Praw Człowieka,21-11-2023,07-08-2025,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMST&NrKadencji=10&KodKom=SPC
025,Zbigniew Bogucki,PiS,wygasl,41,"Komisja Śledcza do zbadania legalności, prawidłowości oraz celowości działań, a także występowania nadużyć, zaniedbań i zaniechań w zakresie legalizacji pobytu cudzoziemców na terytorium Rzeczypospolitej Polskiej w okresie od dnia 12 listopada 2019 r. do dnia 20 listopada 2023 r.",21-12-2023,28-05-2024,,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=SKLADKOMSL&NrKadencji=10&KodKom=SKPC
